timestamp,close,high,low,trade_count,open,volume,vwap,year,month,day,hour,ALT_close,ALT_high,ALT_low,ALT_trade_count,ALT_open,ALT_volume,ALT_vwap,ALT_year,ALT_month,ALT_day,ALT_hour,MRNA_close,MRNA_high,MRNA_low,MRNA_trade_count,MRNA_open,MRNA_volume,MRNA_vwap,MRNA_year,MRNA_month,MRNA_day,MRNA_hour,IBB_close,IBB_high,IBB_low,IBB_trade_count,IBB_open,IBB_volume,IBB_vwap,IBB_year,IBB_month,IBB_day,IBB_hour,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,time_embedding_0,time_embedding_1,time_embedding_2,time_embedding_3,time_embedding_4,time_embedding_5,time_embedding_6,time_embedding_7,ALT_hour_sin,ALT_hour_cos,ALT_day_sin,ALT_day_cos,ALT_month_sin,ALT_month_cos,ALT_time_embedding_0,ALT_time_embedding_1,ALT_time_embedding_2,ALT_time_embedding_3,ALT_time_embedding_4,ALT_time_embedding_5,ALT_time_embedding_6,ALT_time_embedding_7,MRNA_hour_sin,MRNA_hour_cos,MRNA_day_sin,MRNA_day_cos,MRNA_month_sin,MRNA_month_cos,MRNA_time_embedding_0,MRNA_time_embedding_1,MRNA_time_embedding_2,MRNA_time_embedding_3,MRNA_time_embedding_4,MRNA_time_embedding_5,MRNA_time_embedding_6,MRNA_time_embedding_7,IBB_hour_sin,IBB_hour_cos,IBB_day_sin,IBB_day_cos,IBB_month_sin,IBB_month_cos,IBB_time_embedding_0,IBB_time_embedding_1,IBB_time_embedding_2,IBB_time_embedding_3,IBB_time_embedding_4,IBB_time_embedding_5,IBB_time_embedding_6,IBB_time_embedding_7
2021-03-15 04:00:00+00:00,17.73,18.23,16.32,16242,17.22,2138978,17.44509,2021,3,15,4,17.73,18.23,16.32,16242,17.22,2138978,17.44509,2021,3,15,4,143.66,143.85,135.01,89382,136.77,7560101,141.41654,2021,3,15,4,157.06,157.24,154.33,33754,155.5,2106550,156.323945,2021,3,15,4,0.8660254037844386,0.5000000000000001,0.10116832198743272,-0.994869323391895,1.0,6.123233995736766e-17,-0.4986138,-0.070646964,-0.30099803,0.42484015,-0.22912268,-0.1773756,0.64847255,-0.50316775,0.8660254037844386,0.5000000000000001,0.10116832198743272,-0.994869323391895,1.0,6.123233995736766e-17,0.62550807,0.77062726,0.54616463,-0.2274417,0.12970398,-0.21279664,-0.07408389,-0.74627095,0.8660254037844386,0.5000000000000001,0.10116832198743272,-0.994869323391895,1.0,6.123233995736766e-17,0.6534611,0.29888085,0.7582553,0.4047683,-0.07978188,0.17616063,-0.14955255,-0.70974076,0.8660254037844386,0.5000000000000001,0.10116832198743272,-0.994869323391895,1.0,6.123233995736766e-17,0.60116374,0.47845426,-0.5694225,-0.8221533,0.7743994,0.49743918,-0.803974,-0.036337897
2021-03-16 04:00:00+00:00,16.74,17.845,16.26,8159,17.83,995763,17.079641,2021,3,16,4,16.74,17.845,16.26,8159,17.83,995763,17.079641,2021,3,16,4,156.02,157.75,145.84,198928,148.5,17328801,153.116989,2021,3,16,4,157.09,159.22,155.08,36384,158.44,2896681,157.593071,2021,3,16,4,0.8660254037844386,0.5000000000000001,-0.10116832198743204,-0.9948693233918952,1.0,6.123233995736766e-17,-0.53590375,-0.007277931,-0.3744407,0.47210887,-0.19423662,-0.10208753,0.65842354,-0.5197437,0.8660254037844386,0.5000000000000001,-0.10116832198743204,-0.9948693233918952,1.0,6.123233995736766e-17,0.6736347,0.71993726,0.603304,-0.16488501,0.17440753,-0.28323922,-0.012044263,-0.69879407,0.8660254037844386,0.5000000000000001,-0.10116832198743204,-0.9948693233918952,1.0,6.123233995736766e-17,0.62102115,0.30100393,0.7636476,0.46478596,-0.12379611,0.20826158,-0.121975854,-0.7368537,0.8660254037844386,0.5000000000000001,-0.10116832198743204,-0.9948693233918952,1.0,6.123233995736766e-17,0.5340867,0.44125152,-0.56528133,-0.7892559,0.81169325,0.5372724,-0.76399136,-0.017755112
2021-03-17 04:00:00+00:00,17.38,17.62,15.8,9855,16.21,2661386,16.677305,2021,3,17,4,17.38,17.62,15.8,9855,16.21,2661386,16.677305,2021,3,17,4,147.55,152.0831,143.2501,152729,150.25,14174046,146.844618,2021,3,17,4,158.19,159.3,154.45,39084,155.57,3429622,156.648068,2021,3,17,4,0.8660254037844386,0.5000000000000001,-0.2993631229733582,-0.9541392564000488,1.0,6.123233995736766e-17,-0.572807,0.055253994,-0.43843523,0.5061549,-0.14822912,-0.014417537,0.6597975,-0.53505486,0.8660254037844386,0.5000000000000001,-0.2993631229733582,-0.9541392564000488,1.0,6.123233995736766e-17,0.71191114,0.6565066,0.64823174,-0.089156486,0.20638517,-0.35458276,0.055768233,-0.6427022,0.8660254037844386,0.5000000000000001,-0.2993631229733582,-0.9541392564000488,1.0,6.123233995736766e-17,0.58087146,0.2899379,0.766677,0.51189774,-0.17700982,0.23040046,-0.096935466,-0.7562011,0.8660254037844386,0.5000000000000001,-0.2993631229733582,-0.9541392564000488,1.0,6.123233995736766e-17,0.46617088,0.39553732,-0.56353897,-0.74503183,0.8392025,0.5660902,-0.7155253,0.016764347
2021-03-18 04:00:00+00:00,17.27,18.52,16.9454,10178,17.24,1286244,17.814895,2021,3,18,4,17.27,18.52,16.9454,10178,17.24,1286244,17.814895,2021,3,18,4,141.46,147.61,140.86,91791,144.45,8398761,143.192986,2021,3,18,4,153.28,157.24,152.94,37798,156.08,2903069,154.958809,2021,3,18,4,0.8660254037844386,0.5000000000000001,-0.4853019625310808,-0.8743466161445822,1.0,6.123233995736766e-17,-0.6077534,0.11416391,-0.49084628,0.5263518,-0.09284893,0.081536606,0.6525785,-0.54851574,0.8660254037844386,0.5000000000000001,-0.4853019625310808,-0.8743466161445822,1.0,6.123233995736766e-17,0.7398911,0.58169204,0.680384,-0.0034771436,0.22453147,-0.4234472,0.12625803,-0.5797899,0.8660254037844386,0.5000000000000001,-0.4853019625310808,-0.8743466161445822,1.0,6.123233995736766e-17,0.53412056,0.2660029,0.76725894,0.5451044,-0.23688827,0.24181087,-0.07549795,-0.76766485,0.8660254037844386,0.5000000000000001,-0.4853019625310808,-0.8743466161445822,1.0,6.123233995736766e-17,0.40113962,0.34283614,-0.56427705,-0.6896224,0.8573392,0.58338976,-0.65983385,0.065756865
2021-03-19 04:00:00+00:00,16.42,17.59,15.76,17864,17.26,8914572,16.412675,2021,3,19,4,16.42,17.59,15.76,17864,17.26,8914572,16.412675,2021,3,19,4,143.74,145.18,138.53,72899,143.06,8597445,143.064525,2021,3,19,4,155.89,156.25,152.88,52447,153.71,5638904,155.222698,2021,3,19,4,0.8660254037844386,0.5000000000000001,-0.651372482722222,-0.7587581226927911,1.0,6.123233995736766e-17,-0.63939553,0.16690995,-0.530323,0.5324285,-0.030375164,0.18093602,0.6368559,-0.5596317,0.8660254037844386,0.5000000000000001,-0.651372482722222,-0.7587581226927911,1.0,6.123233995736766e-17,0.75753456,0.4981847,0.6996846,0.088125244,0.22826213,-0.48682076,0.1961726,-0.51269335,0.8660254037844386,0.5000000000000001,-0.651372482722222,-0.7587581226927911,1.0,6.123233995736766e-17,0.48236772,0.22993588,0.76537716,0.56394464,-0.3005326,0.24211368,-0.058573525,-0.7712384,0.8660254037844386,0.5000000000000001,-0.651372482722222,-0.7587581226927911,1.0,6.123233995736766e-17,0.34270227,0.28514677,-0.56746083,-0.6241245,0.8666419,0.5889483,-0.599027,0.1270099
2021-03-22 04:00:00+00:00,15.84,16.86,15.56,10405,16.52,1397925,16.066131,2021,3,22,4,15.84,16.86,15.56,10405,16.52,1397925,16.066131,2021,3,22,4,145.6,147.9199,141.85,72793,144.19,7318734,145.498138,2021,3,22,4,157.82,158.73,155.74,36148,156.01,3379150,157.510013,2021,3,22,4,0.8660254037844386,0.5000000000000001,-0.9680771188662041,-0.2506525322587213,1.0,6.123233995736766e-17,-0.7051615,0.26899254,-0.5657969,0.46612212,0.17104825,0.45068502,0.54227495,-0.5755166,0.8660254037844386,0.5000000000000001,-0.9680771188662041,-0.2506525322587213,1.0,6.123233995736766e-17,0.7494113,0.23814914,0.6812659,0.35327518,0.15411405,-0.6232198,0.3728351,-0.32061967,0.8660254037844386,0.5000000000000001,-0.9680771188662041,-0.2506525322587213,1.0,6.123233995736766e-17,0.31942272,0.06375584,0.7458268,0.5333025,-0.48414278,0.17813842,-0.040889394,-0.73465216,0.8660254037844386,0.5000000000000001,-0.9680771188662041,-0.2506525322587213,1.0,6.123233995736766e-17,0.2372481,0.107387595,-0.58968276,-0.39430398,0.84359056,0.53526163,-0.41662925,0.35221907
2021-03-23 04:00:00+00:00,14.36,15.84,14.25,10075,15.61,1406375,14.828308,2021,3,23,4,14.36,15.84,14.25,10075,15.61,1406375,14.828308,2021,3,23,4,136.52,146.19,136.38,90949,145.61,8173081,138.409101,2021,3,23,4,151.62,157.64,151.17,55970,157.16,4978947,152.781671,2021,3,23,4,0.8660254037844386,0.5000000000000001,-0.9987165071710528,-0.05064916883871355,1.0,6.123233995736766e-17,-0.71554846,0.28026134,-0.5495497,0.41703853,0.23277043,0.51808345,0.49763724,-0.57439625,0.8660254037844386,0.5000000000000001,-0.9987165071710528,-0.05064916883871355,1.0,6.123233995736766e-17,0.7262691,0.16445193,0.6495588,0.4248639,0.103781,-0.647096,0.4131123,-0.2714502,0.8660254037844386,0.5000000000000001,-0.9987165071710528,-0.05064916883871355,1.0,6.123233995736766e-17,0.2710917,-0.0034478835,0.73533607,0.49435422,-0.53423196,0.1376917,-0.0468488,-0.7068293,0.8660254037844386,0.5000000000000001,-0.9987165071710528,-0.05064916883871355,1.0,6.123233995736766e-17,0.23188676,0.05556876,-0.6001814,-0.3196629,0.81801057,0.49481496,-0.36722884,0.42852062
2021-03-24 04:00:00+00:00,13.2,14.6,13.14,9834,14.51,1125873,13.732746,2021,3,24,4,13.2,14.6,13.14,9834,14.51,1125873,13.732746,2021,3,24,4,131.61,137.74,131.01,91273,137.25,6163178,134.147185,2021,3,24,4,147.31,152.48,147.27,59239,152.34,5075420,149.332175,2021,3,24,4,0.8660254037844386,0.5000000000000001,-0.9884683243281114,0.15142777750457667,1.0,6.123233995736766e-17,-0.71975213,0.2792284,-0.51940316,0.3561338,0.28723714,0.5704025,0.4487659,-0.5700399,0.8660254037844386,0.5000000000000001,-0.9884683243281114,0.15142777750457667,1.0,6.123233995736766e-17,0.69277644,0.10447396,0.60506743,0.48325163,0.043454,-0.6595304,0.44169012,-0.23466952,0.8660254037844386,0.5000000000000001,-0.9884683243281114,0.15142777750457667,1.0,6.123233995736766e-17,0.22990821,-0.07178356,0.72338706,0.44182894,-0.5756569,0.08995846,-0.05852808,-0.67165726,0.8660254037844386,0.5000000000000001,-0.9884683243281114,0.15142777750457667,1.0,6.123233995736766e-17,0.24260262,0.01159335,-0.6114957,-0.25314367,0.78270257,0.44435677,-0.32866928,0.4993449
2021-03-25 04:00:00+00:00,14.12,14.15,12.84,10533,13.04,1436253,13.590395,2021,3,25,4,14.12,14.15,12.84,10533,13.04,1436253,13.590395,2021,3,25,4,133.33,134.31,126.42,87915,127.33,6009813,131.284214,2021,3,25,4,148.68,149.18,145.18,66342,146.6701,6725960,147.555615,2021,3,25,4,0.8660254037844386,0.5000000000000001,-0.9377521321470804,0.3473052528448203,1.0,6.123233995736766e-17,-0.71771324,0.2659248,-0.475772,0.2854104,0.33238497,0.60688853,0.39764404,-0.56259173,0.8660254037844386,0.5000000000000001,-0.9377521321470804,0.3473052528448203,1.0,6.123233995736766e-17,0.64915913,0.061287474,0.5483333,0.5269827,-0.02429148,-0.66047764,0.45787752,-0.21225072,0.8660254037844386,0.5000000000000001,-0.9377521321470804,0.3473052528448203,1.0,6.123233995736766e-17,0.19791569,-0.13814977,0.710416,0.37701166,-0.6073885,0.03690224,-0.07543701,-0.62992364,0.8660254037844386,0.5000000000000001,-0.9377521321470804,0.3473052528448203,1.0,6.123233995736766e-17,0.26882505,-0.02261285,-0.6231378,-0.19849056,0.73759776,0.38541782,-0.3031697,0.5618573
2021-03-26 04:00:00+00:00,13.85,14.2099,13.29,9312,13.95,1294438,13.700321,2021,3,26,4,13.85,14.2099,13.29,9312,13.95,1294438,13.700321,2021,3,26,4,133.28,135.6,128.02,65288,133.38,4236650,132.255301,2021,3,26,4,149.14,149.67,146.38,42243,149.13,3811103,148.238388,2021,3,26,4,0.8660254037844386,0.5000000000000001,-0.848644257494751,0.5289640103269624,1.0,6.123233995736766e-17,-0.70945984,0.24076183,-0.4195526,0.2076432,0.36669233,0.6273866,0.34653506,-0.5523037,0.8660254037844386,0.5000000000000001,-0.848644257494751,0.5289640103269624,1.0,6.123233995736766e-17,0.5961746,0.036951054,0.48065948,0.55534744,-0.09639249,-0.6499357,0.46133637,-0.2053664,0.8660254037844386,0.5000000000000001,-0.848644257494751,0.5289640103269624,1.0,6.123233995736766e-17,0.17667869,-0.19960842,0.6969282,0.3020051,-0.62884974,-0.019200338,-0.09686164,-0.58289856,0.8660254037844386,0.5000000000000001,-0.848644257494751,0.5289640103269624,1.0,6.123233995736766e-17,0.3091339,-0.045611437,-0.6346214,-0.15866497,0.6833325,0.32015017,-0.2921719,0.61406
2021-03-29 04:00:00+00:00,13.04,13.99,12.79,9282,13.75,1141654,13.165364,2021,3,29,4,13.04,13.99,12.79,9282,13.75,1141654,13.165364,2021,3,29,4,123.42,131.3,121.9,151897,130.11,11072710,124.442452,2021,3,29,4,147.25,149.05,146.47,41703,148.8018,3488902,147.548955,2021,3,29,4,0.8660254037844386,0.5000000000000001,-0.3943558551133187,0.9189578116202306,1.0,6.123233995736766e-17,-0.6494014,0.10467327,-0.19522567,-0.031908132,0.39647266,0.5933976,0.21681894,-0.5085053,0.8660254037844386,0.5000000000000001,-0.3943558551133187,0.9189578116202306,1.0,6.123233995736766e-17,0.3994897,0.08347909,0.2387568,0.54657453,-0.30547893,-0.5505355,0.39598283,-0.27737394,0.8660254037844386,0.5000000000000001,-0.3943558551133187,0.9189578116202306,1.0,6.123233995736766e-17,0.1848502,-0.3313554,0.65904397,0.04886555,-0.62970936,-0.18117787,-0.17840064,-0.42976213,0.8660254037844386,0.5000000000000001,-0.3943558551133187,0.9189578116202306,1.0,6.123233995736766e-17,0.48874637,-0.040560115,-0.6637072,-0.14418046,0.4855188,0.1153292,-0.34811735,0.7001758
2021-03-30 04:00:00+00:00,13.55,13.76,12.78,6321,12.88,660705,13.393056,2021,3,30,4,13.55,13.76,12.78,6321,12.88,660705,13.393056,2021,3,30,4,118.49,123.5977,117.3411,156493,123.15,11379244,119.156853,2021,3,30,4,146.68,148.35,144.82,45174,146.5,3687377,146.63154,2021,3,30,4,0.8660254037844386,0.5000000000000001,-0.20129852008866114,0.9795299412524943,1.0,6.123233995736766e-17,-0.61917186,0.04497161,-0.11226771,-0.10120778,0.3811722,0.55016595,0.18844494,-0.49144045,0.8660254037844386,0.5000000000000001,-0.20129852008866114,0.9795299412524943,1.0,6.123233995736766e-17,0.33088464,0.13647006,0.15769836,0.5124234,-0.36259294,-0.49656332,0.3506805,-0.32801297,0.8660254037844386,0.5000000000000001,-0.20129852008866114,0.9795299412524943,1.0,6.123233995736766e-17,0.2110998,-0.35258442,0.64918107,-0.031529237,-0.608812,-0.2253504,-0.20748444,-0.38277283,0.8660254037844386,0.5000000000000001,-0.20129852008866114,0.9795299412524943,1.0,6.123233995736766e-17,0.5567859,-0.014417775,-0.6704008,-0.17515422,0.41845897,0.05471027,-0.39288646,0.7048167
2021-03-31 04:00:00+00:00,14.13,14.49,13.31,7255,13.54,1678058,14.090453,2021,3,31,4,14.13,14.49,13.31,7255,13.54,1678058,14.090453,2021,3,31,4,130.95,131.8,119.328,121754,121.1,10420222,127.760968,2021,3,31,4,150.56,151.08,147.5,40218,147.9,3797847,149.881476,2021,3,31,4,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,-0.585233,-0.01789826,-0.03163251,-0.15973903,0.353629,0.49132437,0.170115,-0.47425032,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,0.26648194,0.20464095,0.08333117,0.46310148,-0.40953717,-0.43434533,0.2955489,-0.38792074,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,0.24746336,-0.3611145,0.6415461,-0.10335561,-0.5776232,-0.26147202,-0.23550412,-0.34196314,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,0.6228041,0.022593036,-0.67514896,-0.22217457,0.3570665,0.002869155,-0.44700247,0.6974753
2021-04-01 04:00:00+00:00,14.0,14.63,13.7,8900,14.19,1293416,14.107132,2021,4,1,4,14.0,14.63,13.7,8900,14.19,1293416,14.107132,2021,4,1,4,132.55,136.6372,130.34,100154,132.2,7552308,133.694664,2021,4,1,4,151.52,153.42,150.96,29098,152.0,2334279,152.071258,2021,4,1,4,0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945,0.8660254037844387,-0.4999999999999998,-0.50550294,0.06895805,0.09203184,-0.060107086,0.2538653,0.4954285,-0.06592487,-0.48828325,0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945,0.8660254037844387,-0.4999999999999998,0.27182987,0.33301035,-0.16407143,0.24248168,-0.57165426,-0.28641096,0.21300414,-0.36699897,0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945,0.8660254037844387,-0.4999999999999998,0.07801932,-0.19022165,0.5029158,-0.024608243,-0.56207895,-0.17009045,-0.19216344,-0.18340243,0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945,0.8660254037844387,-0.4999999999999998,0.72143906,0.20396775,-0.5265323,-0.15510753,0.44445124,0.19483301,-0.47184286,0.6088667
2021-04-05 04:00:00+00:00,13.97,14.49,13.6893,6554,14.35,694807,14.034733,2021,4,5,4,13.97,14.49,13.6893,6554,14.35,694807,14.034733,2021,4,5,4,129.91,133.1925,127.04,71908,132.6,5643351,129.891396,2021,4,5,4,152.17,152.69,151.17,28643,152.39,2446034,151.927362,2021,4,5,4,0.8660254037844386,0.5000000000000001,0.8486442574947509,0.5289640103269624,0.8660254037844387,-0.4999999999999998,-0.36362845,-0.13823512,0.267851,-0.087950006,0.012646321,0.12697102,0.014205276,-0.44221795,0.8660254037844386,0.5000000000000001,0.8486442574947509,0.5289640103269624,0.8660254037844387,-0.4999999999999998,0.17069067,0.6643177,-0.2655504,-0.1123532,-0.58384,-0.012942407,-0.061515152,-0.63515913,0.8660254037844386,0.5000000000000001,0.8486442574947509,0.5289640103269624,0.8660254037844387,-0.4999999999999998,0.30735675,-0.046239126,0.51275086,-0.11262636,-0.33280805,-0.17128928,-0.2565852,-0.1619209,0.8660254037844386,0.5000000000000001,0.8486442574947509,0.5289640103269624,0.8660254037844387,-0.4999999999999998,0.86808497,0.42802852,-0.5136761,-0.4747643,0.37928087,0.16853556,-0.7150128,0.40292448
2021-04-06 04:00:00+00:00,13.31,14.08,13.29,6898,13.96,669558,13.578867,2021,4,6,4,13.31,14.08,13.29,6898,13.96,669558,13.578867,2021,4,6,4,133.53,138.2494,128.16,88756,130.11,7737569,134.308014,2021,4,6,4,151.57,153.84,151.11,34630,152.66,2833534,152.292784,2021,4,6,4,0.8660254037844386,0.5000000000000001,0.9377521321470804,0.3473052528448203,0.8660254037844387,-0.4999999999999998,-0.33872128,-0.16773655,0.27349252,-0.05435774,-0.055386562,0.034268286,0.057667818,-0.43808883,0.8660254037844386,0.5000000000000001,0.9377521321470804,0.3473052528448203,0.8660254037844387,-0.4999999999999998,0.18246996,0.7297707,-0.24870436,-0.20114517,-0.5572276,0.03715695,-0.119863115,-0.68586546,0.8660254037844386,0.5000000000000001,0.9377521321470804,0.3473052528448203,0.8660254037844387,-0.4999999999999998,0.3626575,0.014148896,0.52272934,-0.091684416,-0.2696245,-0.14433295,-0.25949526,-0.18611643,0.8660254037844386,0.5000000000000001,0.9377521321470804,0.3473052528448203,0.8660254037844387,-0.4999999999999998,0.88244396,0.48138,-0.5047765,-0.5514786,0.4006561,0.19681762,-0.7610617,0.32760835
2021-04-07 04:00:00+00:00,13.61,14.21,13.05,6416,13.3,764009,13.7595,2021,4,7,4,13.61,14.21,13.05,6416,13.3,764009,13.7595,2021,4,7,4,131.47,135.16,130.21,59396,132.37,4512366,132.654807,2021,4,7,4,148.85,151.41,148.36,42993,151.17,4381510,149.372794,2021,4,7,4,0.8660254037844386,0.5000000000000001,0.9884683243281114,0.1514277775045767,0.8660254037844387,-0.4999999999999998,-0.32086596,-0.1854234,0.26272026,-0.0062091397,-0.12050647,-0.04897551,0.10733857,-0.43751946,0.8660254037844386,0.5000000000000001,0.9884683243281114,0.1514277775045767,0.8660254037844387,-0.4999999999999998,0.20904884,0.78300446,-0.215186,-0.2813452,-0.51923656,0.07481806,-0.16860211,-0.7265236,0.8660254037844386,0.5000000000000001,0.9884683243281114,0.1514277775045767,0.8660254037844387,-0.4999999999999998,0.41229954,0.079696745,0.5349844,-0.05413897,-0.20988722,-0.10785796,-0.25660342,-0.22067662,0.8660254037844386,0.5000000000000001,0.9884683243281114,0.1514277775045767,0.8660254037844387,-0.4999999999999998,0.8888267,0.5290171,-0.4941399,-0.61950547,0.43586874,0.23728305,-0.7981061,0.24804835
2021-04-08 04:00:00+00:00,13.12,13.8,13.06,6049,13.8,713845,13.283606,2021,4,8,4,13.12,13.8,13.06,6049,13.8,713845,13.283606,2021,4,8,4,133.88,135.9,132.06,60540,132.85,4902704,133.940843,2021,4,8,4,149.39,151.04,148.72,34262,150.06,3991236,149.442583,2021,4,8,4,0.8660254037844386,0.5000000000000001,0.9987165071710528,-0.05064916883871264,0.8660254037844387,-0.4999999999999998,-0.31095043,-0.19067718,0.2358318,0.054463025,-0.17984799,-0.11880508,0.16099912,-0.44053638,0.8660254037844386,0.5000000000000001,0.9987165071710528,-0.05064916883871264,0.8660254037844387,-0.4999999999999998,0.24908324,0.82359976,-0.16603288,-0.34966433,-0.47066036,0.098520406,-0.20583344,-0.75668806,0.8660254037844386,0.5000000000000001,0.9987165071710528,-0.05064916883871264,0.8660254037844387,-0.4999999999999998,0.45447722,0.14741413,0.54895586,-0.0014633234,-0.15652278,-0.06328932,-0.24801472,-0.26392773,0.8660254037844386,0.5000000000000001,0.9987165071710528,-0.05064916883871264,0.8660254037844387,-0.4999999999999998,0.88755304,0.56932956,-0.4821727,-0.67663926,0.48270723,0.28788522,-0.82590747,0.167994
2021-04-09 04:00:00+00:00,12.9,13.29,12.86,7356,13.07,777134,13.046375,2021,4,9,4,12.9,13.29,12.86,7356,13.07,777134,13.046375,2021,4,9,4,140.92,144.0,133.34,126559,133.51,10114006,141.21932,2021,4,9,4,148.73,149.3,147.85,36504,148.98,4083164,148.442602,2021,4,9,4,0.8660254037844386,0.5000000000000001,0.9680771188662043,-0.2506525322587204,0.8660254037844387,-0.4999999999999998,-0.30946746,-0.18331929,0.19363004,0.1249008,-0.2309488,-0.17226557,0.21623245,-0.4469989,0.8660254037844386,0.5000000000000001,0.9680771188662043,-0.2506525322587204,0.8660254037844387,-0.4999999999999998,0.30049166,0.8520741,-0.10297883,-0.40376627,-0.41284662,0.10736147,-0.2302282,-0.77637935,0.8660254037844386,0.5000000000000001,0.9680771188662043,-0.2506525322587204,0.8660254037844387,-0.4999999999999998,0.48785198,0.21420158,0.56401855,0.064091265,-0.11211777,-0.012460357,-0.234044,-0.31374487,0.8660254037844386,0.5000000000000001,0.9680771188662043,-0.2506525322587204,0.8660254037844387,-0.4999999999999998,0.87855566,0.60119677,-0.46934435,-0.7217245,0.53819454,0.34600803,-0.8446926,0.091383
2021-04-12 04:00:00+00:00,12.57,13.0,12.14,8196,12.96,973076,12.481196,2021,4,12,4,12.57,13.0,12.14,8196,12.96,973076,12.481196,2021,4,12,4,139.4,143.49,136.36,73804,142.37,6163069,139.275272,2021,4,12,4,146.5,148.77,145.67,57145,148.64,5143360,146.716492,2021,4,12,4,0.8660254037844386,0.5000000000000001,0.6513724827222223,-0.7587581226927909,0.8660254037844387,-0.4999999999999998,-0.35425428,-0.09033149,-0.007068486,0.35917366,-0.31796023,-0.21885465,0.3675548,-0.48337102,0.8660254037844386,0.5000000000000001,0.6513724827222223,-0.7587581226927909,0.8660254037844387,-0.4999999999999998,0.49325407,0.87367696,0.14052808,-0.46948707,-0.20690766,0.044270214,-0.22066528,-0.7743407,0.8660254037844386,0.5000000000000001,0.6513724827222223,-0.7587581226927909,0.8660254037844387,-0.4999999999999998,0.5278445,0.38116327,0.6092499,0.3045736,-0.05071648,0.15476994,-0.16603114,-0.47741684,0.8660254037844386,0.5000000000000001,0.6513724827222223,-0.7587581226927909,0.8660254037844387,-0.4999999999999998,0.8003411,0.6406875,-0.43096188,-0.7839341,0.7205709,0.53456473,-0.85038435,-0.08278668
2021-04-13 04:00:00+00:00,12.67,13.02,12.45,6769,12.57,776379,12.694233,2021,4,13,4,12.67,13.02,12.45,6769,12.57,776379,12.694233,2021,4,13,4,149.71,152.11,145.35,169948,146.8,13881636,149.193071,2021,4,13,4,149.21,149.35,146.87,27331,147.61,2796612,148.501915,2021,4,13,4,0.8660254037844386,0.5000000000000001,0.48530196253108104,-0.8743466161445821,0.8660254037844387,-0.4999999999999998,-0.3831177,-0.039607294,-0.0891578,0.4323074,-0.32175508,-0.19485302,0.4064151,-0.49932003,0.8660254037844386,0.5000000000000001,0.48530196253108104,-0.8743466161445821,0.8660254037844387,-0.4999999999999998,0.55899245,0.8609181,0.22700405,-0.45794624,-0.13755359,-0.0039102933,-0.19023643,-0.7532564,0.8660254037844386,0.5000000000000001,0.48530196253108104,-0.8743466161445821,0.8660254037844387,-0.4999999999999998,0.5201776,0.4186333,0.6223068,0.385995,-0.057251453,0.20726751,-0.13763553,-0.52829176,0.8660254037844386,0.5000000000000001,0.48530196253108104,-0.8743466161445821,0.8660254037844387,-0.4999999999999998,0.75588185,0.63451976,-0.41999695,-0.78126323,0.7750944,0.5920125,-0.8355845,-0.11366917
2021-04-14 04:00:00+00:00,12.95,13.32,12.67,6645,12.67,827359,13.057327,2021,4,14,4,12.95,13.32,12.67,6645,12.67,827359,13.057327,2021,4,14,4,160.03,160.92,152.49,189021,153.66,15753685,157.144615,2021,4,14,4,151.34,153.15,149.685,45078,150.14,3857700,151.893093,2021,4,14,4,0.8660254037844386,0.5000000000000001,0.29936312297335804,-0.9541392564000488,0.8660254037844387,-0.4999999999999998,-0.41683564,0.017825225,-0.17266029,0.49747464,-0.31244788,-0.1517841,0.4369952,-0.5160668,0.8660254037844386,0.5000000000000001,0.29936312297335804,-0.9541392564000488,0.8660254037844387,-0.4999999999999998,0.6201067,0.83742416,0.30921575,-0.42974213,-0.07337262,-0.062768094,-0.14751345,-0.7216791,0.8660254037844386,0.5000000000000001,0.29936312297335804,-0.9541392564000488,0.8660254037844387,-0.4999999999999998,0.5020858,0.44479752,0.63348943,0.46150777,-0.07731499,0.2543364,-0.108220495,-0.5737433,0.8660254037844386,0.5000000000000001,0.29936312297335804,-0.9541392564000488,0.8660254037844387,-0.4999999999999998,0.70281905,0.6187067,-0.41077664,-0.7669907,0.8221792,0.6426696,-0.8119476,-0.1284323
