timestamp,close,high,low,trade_count,open,volume,vwap,year,month,day,hour,CVNA_close,CVNA_high,CVNA_low,CVNA_trade_count,CVNA_open,CVNA_volume,CVNA_vwap,CVNA_year,CVNA_month,CVNA_day,CVNA_hour,F_close,F_high,F_low,F_trade_count,F_open,F_volume,F_vwap,F_year,F_month,F_day,F_hour,XLE_close,XLE_high,XLE_low,XLE_trade_count,XLE_open,XLE_volume,XLE_vwap,XLE_year,XLE_month,XLE_day,XLE_hour,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,time_embedding_0,time_embedding_1,time_embedding_2,time_embedding_3,time_embedding_4,time_embedding_5,time_embedding_6,time_embedding_7,CVNA_hour_sin,CVNA_hour_cos,CVNA_day_sin,CVNA_day_cos,CVNA_month_sin,CVNA_month_cos,CVNA_time_embedding_0,CVNA_time_embedding_1,CVNA_time_embedding_2,CVNA_time_embedding_3,CVNA_time_embedding_4,CVNA_time_embedding_5,CVNA_time_embedding_6,CVNA_time_embedding_7,F_hour_sin,F_hour_cos,F_day_sin,F_day_cos,F_month_sin,F_month_cos,F_time_embedding_0,F_time_embedding_1,F_time_embedding_2,F_time_embedding_3,F_time_embedding_4,F_time_embedding_5,F_time_embedding_6,F_time_embedding_7,XLE_hour_sin,XLE_hour_cos,XLE_day_sin,XLE_day_cos,XLE_month_sin,XLE_month_cos,XLE_time_embedding_0,XLE_time_embedding_1,XLE_time_embedding_2,XLE_time_embedding_3,XLE_time_embedding_4,XLE_time_embedding_5,XLE_time_embedding_6,XLE_time_embedding_7
2021-06-01 04:00:00+00:00,273.14,275.85,259.84,30086,267.26,2162021,270.333644,2021,6,1,4,273.14,275.85,259.84,30086,267.26,2162021,270.333644,2021,6,1,4,14.81,14.835,14.46,333531,14.72,158957088,14.662812,2021,6,1,4,54.24,54.3375,53.21,170196,53.24,36999407,54.014925,2021,6,1,4,0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945,1.2246467991473532e-16,-1.0,-0.4298938,0.15354478,-0.63353884,0.36477476,-0.21711749,0.91272193,0.36681226,0.38075072,0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945,1.2246467991473532e-16,-1.0,-0.40938047,-0.08535388,-0.21977739,-0.34185684,-0.13963334,-0.00950021,-0.24876042,0.4655152,0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945,1.2246467991473532e-16,-1.0,0.8348168,0.35783526,0.004904653,-0.01825693,-0.63810295,-0.38825566,0.023274273,0.24376103,0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945,1.2246467991473532e-16,-1.0,0.45906633,-0.4524019,0.614384,0.23228733,-0.46672395,0.36729702,0.2369275,0.11871525
2021-06-02 04:00:00+00:00,278.65,281.72,271.31,28697,274.5,2012028,278.055118,2021,6,2,4,278.65,281.72,271.31,28697,274.5,2012028,278.055118,2021,6,2,4,14.91,15.02,14.68,314511,14.9,141951663,14.860644,2021,6,2,4,55.23,55.49,53.91,157382,54.55,34461597,55.026585,2021,6,2,4,0.8660254037844386,0.5000000000000001,0.39435585511331855,0.9189578116202306,1.2246467991473532e-16,-1.0,-0.4292835,0.23781288,-0.69086266,0.3505068,-0.24284625,0.9147372,0.37569353,0.37704238,0.8660254037844386,0.5000000000000001,0.39435585511331855,0.9189578116202306,1.2246467991473532e-16,-1.0,-0.4118757,-0.026892995,-0.17684115,-0.32672086,-0.06864957,0.043798037,-0.20512588,0.4982012,0.8660254037844386,0.5000000000000001,0.39435585511331855,0.9189578116202306,1.2246467991473532e-16,-1.0,0.842448,0.36055547,0.05342859,-0.03227999,-0.6288657,-0.35578042,0.023960056,0.2846175,0.8660254037844386,0.5000000000000001,0.39435585511331855,0.9189578116202306,1.2246467991473532e-16,-1.0,0.49764672,-0.38485754,0.6419005,0.17609958,-0.5083125,0.35267413,0.17822096,0.12132345
2021-06-03 04:00:00+00:00,273.9,278.14,268.905,22186,274.54,1387104,273.457501,2021,6,3,4,273.9,278.14,268.905,22186,274.54,1387104,273.457501,2021,6,3,4,15.99,16.06,14.985,729911,15.15,326774836,15.73231,2021,6,3,4,55.38,55.69,54.65,151443,55.0,29771064,55.408998,2021,6,3,4,0.8660254037844386,0.5000000000000001,0.5712682150947923,0.8207634412072763,1.2246467991473532e-16,-1.0,-0.43144366,0.32570064,-0.7473014,0.32167694,-0.25381452,0.914674,0.3979101,0.37460032,0.8660254037844386,0.5000000000000001,0.5712682150947923,0.8207634412072763,1.2246467991473532e-16,-1.0,-0.41699785,0.024409134,-0.13254306,-0.30153793,-0.0001282543,0.092614,-0.18048328,0.5263391,0.8660254037844386,0.5000000000000001,0.5712682150947923,0.8207634412072763,1.2246467991473532e-16,-1.0,0.84129083,0.36823705,0.10210988,-0.040869623,-0.6101496,-0.33208886,0.031333458,0.30674234,0.8660254037844386,0.5000000000000001,0.5712682150947923,0.8207634412072763,1.2246467991473532e-16,-1.0,0.5238527,-0.30765244,0.6661188,0.111650236,-0.5534992,0.33556914,0.12930545,0.13755552
2021-06-04 04:00:00+00:00,279.87,280.01,272.66,18201,275.0,1188075,276.943052,2021,6,4,4,279.87,280.01,272.66,18201,275.0,1188075,276.943052,2021,6,4,4,15.97,16.455,15.795,593503,16.33,274158590,16.040986,2021,6,4,4,55.75,55.98,54.925,131065,55.74,26946798,55.486126,2021,6,4,4,0.8660254037844386,0.5000000000000001,0.7247927872291199,0.6889669190756866,1.2246467991473532e-16,-1.0,-0.43627656,0.4126127,-0.79965466,0.27905288,-0.24969581,0.91253275,0.43214658,0.37352884,0.8660254037844386,0.5000000000000001,0.7247927872291199,0.6889669190756866,1.2246467991473532e-16,-1.0,-0.4245179,0.06631636,-0.08877953,-0.267115,0.06278611,0.13488844,-0.17616072,0.54900575,0.8660254037844386,0.5000000000000001,0.7247927872291199,0.6889669190756866,1.2246467991473532e-16,-1.0,0.8313073,0.38051885,0.14885253,-0.04367839,-0.58223563,-0.31843278,0.045087796,0.3096044,0.8660254037844386,0.5000000000000001,0.7247927872291199,0.6889669190756866,1.2246467991473532e-16,-1.0,0.5372288,-0.22392648,0.6862714,0.04166588,-0.5999244,0.31664756,0.092567295,0.16665438
2021-06-07 04:00:00+00:00,279.85,281.18,273.96,26443,278.44,1782429,277.679966,2021,6,7,4,279.85,281.18,273.96,26443,278.44,1782429,277.679966,2021,6,7,4,15.88,16.2,15.65,377804,16.01,166950492,15.803597,2021,6,7,4,55.51,56.08,55.43,102994,55.74,20436260,55.613781,2021,6,7,4,0.8660254037844386,0.5000000000000001,0.9884683243281114,0.1514277775045767,1.2246467991473532e-16,-1.0,-0.46410918,0.6286617,-0.9127979,0.08485653,-0.1504153,0.8939656,0.58367026,0.37869298,0.8660254037844386,0.5000000000000001,0.9884683243281114,0.1514277775045767,1.2246467991473532e-16,-1.0,-0.45770705,0.12094505,0.02096389,-0.12233179,0.19275814,0.20745836,-0.28190848,0.57858783,0.8660254037844386,0.5000000000000001,0.9884683243281114,0.1514277775045767,1.2246467991473532e-16,-1.0,0.74528074,0.43835366,0.2590199,-0.017471796,-0.45082143,-0.34202397,0.117658325,0.20432764,0.8660254037844386,0.5000000000000001,0.9884683243281114,0.1514277775045767,1.2246467991473532e-16,-1.0,0.4994385,0.026507342,0.71768636,-0.16944613,-0.72538525,0.2568048,0.06920562,0.31436256
2021-06-08 04:00:00+00:00,276.33,280.59,272.75,23375,280.0,1797210,276.73318,2021,6,8,4,276.33,280.59,272.75,23375,280.0,1797210,276.73318,2021,6,8,4,15.63,15.8,15.33,366385,15.76,168230652,15.609849,2021,6,8,4,55.99,56.09,54.66,132595,55.32,29878974,55.729787,2021,6,8,4,0.8660254037844386,0.5000000000000001,0.9987165071710528,-0.05064916883871264,1.2246467991473532e-16,-1.0,-0.47646192,0.6774893,-0.9342283,0.006764092,-0.09214603,0.8840601,0.6405031,0.38296214,0.8660254037844386,0.5000000000000001,0.9987165071710528,-0.05064916883871264,1.2246467991473532e-16,-1.0,-0.4707114,0.1131305,0.045149323,-0.06672137,0.21087739,0.21059431,-0.35011095,0.574801,0.8660254037844386,0.5000000000000001,0.9987165071710528,-0.05064916883871264,1.2246467991473532e-16,-1.0,0.6974983,0.46169508,0.2809895,0.0016239577,-0.39579883,-0.37002483,0.14884666,0.13465644,0.8660254037844386,0.5000000000000001,0.9987165071710528,-0.05064916883871264,1.2246467991473532e-16,-1.0,0.4615293,0.096217416,0.7177202,-0.22963683,-0.75732744,0.2386007,0.091542825,0.37553042
2021-06-09 04:00:00+00:00,264.51,276.78,264.07,26530,275.65,1806271,268.006591,2021,6,9,4,264.51,276.78,264.07,26530,275.65,1806271,268.006591,2021,6,9,4,15.48,15.62,15.39,252960,15.6,108551352,15.509125,2021,6,9,4,55.65,56.39,55.61,142209,56.15,28591365,55.987056,2021,6,9,4,0.8660254037844386,0.5000000000000001,0.9680771188662043,-0.2506525322587204,1.2246467991473532e-16,-1.0,-0.48950812,0.7130882,-0.94857043,-0.07231641,-0.02471246,0.87265146,0.6953458,0.3882463,0.8660254037844386,0.5000000000000001,0.9680771188662043,-0.2506525322587204,1.2246467991473532e-16,-1.0,-0.48379517,0.09237619,0.061230004,-0.011328716,0.21495834,0.20270453,-0.42874557,0.56420225,0.8660254037844386,0.5000000000000001,0.9680771188662043,-0.2506525322587204,1.2246467991473532e-16,-1.0,0.6412322,0.48541012,0.29404393,0.024762036,-0.3386362,-0.40605494,0.1814167,0.051415656,0.8660254037844386,0.5000000000000001,0.9680771188662043,-0.2506525322587204,1.2246467991473532e-16,-1.0,0.41206187,0.1534207,0.7124487,-0.2803333,-0.7828147,0.22260243,0.12782745,0.43776768
2021-06-10 04:00:00+00:00,266.67,268.39,263.745,21225,264.81,1792331,266.595653,2021,6,10,4,266.67,268.39,263.745,21225,264.81,1792331,266.595653,2021,6,10,4,15.11,15.78,15.08,292894,15.59,141205744,15.307153,2021,6,10,4,55.57,56.65,54.98,133207,56.39,28943430,55.766101,2021,6,10,4,0.8660254037844386,0.5000000000000001,0.8978045395707416,-0.4403941515576344,1.2246467991473532e-16,-1.0,-0.5026982,0.7355319,-0.95690167,-0.14867915,0.048912,0.8601046,0.7456205,0.39432228,0.8660254037844386,0.5000000000000001,0.8978045395707416,-0.4403941515576344,1.2246467991473532e-16,-1.0,-0.49642196,0.05946565,0.068563335,0.04140544,0.20487042,0.18405922,-0.5128735,0.5470545,0.8660254037844386,0.5000000000000001,0.8978045395707416,-0.4403941515576344,1.2246467991473532e-16,-1.0,0.5783187,0.50850254,0.29775438,0.050979707,-0.28191593,-0.44820905,0.21398693,-0.041672673,0.8660254037844386,0.5000000000000001,0.8978045395707416,-0.4403941515576344,1.2246467991473532e-16,-1.0,0.35245666,0.19586298,0.7019698,-0.31971738,-0.8015328,0.20949934,0.17636003,0.49812156
2021-06-11 04:00:00+00:00,274.66,275.0,267.0605,22448,268.65,1300957,272.973516,2021,6,11,4,274.66,275.0,267.0605,22448,268.65,1300957,272.973516,2021,6,11,4,15.28,15.43,15.17,208747,15.3,91918989,15.282438,2021,6,11,4,55.38,56.08,55.31,89528,55.77,19514370,55.568938,2021,6,11,4,0.8660254037844386,0.5000000000000001,0.7907757369376989,-0.6121059825476626,1.2246467991473532e-16,-1.0,-0.51548964,0.7451002,-0.9600874,-0.21886195,0.12531713,0.8468931,0.7894275,0.4009356,0.8660254037844386,0.5000000000000001,0.7907757369376989,-0.6121059825476626,1.2246467991473532e-16,-1.0,-0.508087,0.015701842,0.066860326,0.08918961,0.1809392,0.15531646,-0.5972414,0.52382034,0.8660254037844386,0.5000000000000001,0.7907757369376989,-0.6121059825476626,1.2246467991473532e-16,-1.0,0.5114254,0.53004485,0.29200184,0.07917852,-0.22831921,-0.49428374,0.24519879,-0.14002824,0.8660254037844386,0.5000000000000001,0.7907757369376989,-0.6121059825476626,1.2246467991473532e-16,-1.0,0.28479934,0.22206002,0.686499,-0.3465435,-0.8134088,0.19985867,0.23477595,0.55396765
2021-06-14 04:00:00+00:00,278.69,279.89,274.74,18533,274.75,884892,278.285672,2021,6,14,4,278.69,279.89,274.74,18533,274.75,884892,278.285672,2021,6,14,4,14.87,15.3,14.815,201844,15.23,87441140,14.948695,2021,6,14,4,55.14,55.92,54.6905,95707,55.58,19616557,55.26872,2021,6,14,4,0.8660254037844386,0.5000000000000001,0.29936312297335804,-0.9541392564000488,1.2246467991473532e-16,-1.0,-0.5466147,0.69719285,-0.939798,-0.36613348,0.3362644,0.80922955,0.87415934,0.42121947,0.8660254037844386,0.5000000000000001,0.29936312297335804,-0.9541392564000488,1.2246467991473532e-16,-1.0,-0.5331088,-0.16006167,0.009975417,0.18464181,0.036928836,0.021183755,-0.8072485,0.42581406,0.8660254037844386,0.5000000000000001,0.29936312297335804,-0.9541392564000488,1.2246467991473532e-16,-1.0,0.32121435,0.57783407,0.22139636,0.16373673,-0.11051158,-0.6330447,0.31875432,-0.41721687,0.8660254037844386,0.5000000000000001,0.29936312297335804,-0.9541392564000488,1.2246467991473532e-16,-1.0,0.06321334,0.19768296,0.61475086,-0.34614554,-0.80828196,0.19504203,0.43824437,0.6763081
2021-06-15 04:00:00+00:00,273.2,277.665,269.0,15222,277.0,945427,272.495775,2021,6,15,4,273.2,277.665,269.0,15222,277.0,945427,272.495775,2021,6,15,4,15.0,15.16,14.76,154923,14.91,65887525,14.976682,2021,6,15,4,56.19,56.335,55.35,128118,55.49,38151945,56.039392,2021,6,15,4,0.8660254037844386,0.5000000000000001,0.10116832198743272,-0.994869323391895,1.2246467991473532e-16,-1.0,-0.5532598,0.65505296,-0.920875,-0.3886929,0.39052314,0.79947054,0.88701296,0.4272082,0.8660254037844386,0.5000000000000001,0.10116832198743272,-0.994869323391895,1.2246467991473532e-16,-1.0,-0.53709096,-0.22462104,-0.023678266,0.19640614,-0.02873301,-0.033344597,-0.85415274,0.38770318,0.8660254037844386,0.5000000000000001,0.10116832198743272,-0.994869323391895,1.2246467991473532e-16,-1.0,0.27299586,0.58633524,0.18284512,0.18802065,-0.09175455,-0.6727128,0.33346662,-0.48960012,0.8660254037844386,0.5000000000000001,0.10116832198743272,-0.994869323391895,1.2246467991473532e-16,-1.0,-0.005433831,0.15607734,0.5849458,-0.31906575,-0.79296064,0.2017044,0.5042492,0.6987893
2021-06-16 04:00:00+00:00,279.46,281.58,272.0,21125,273.06,1946076,278.996991,2021,6,16,4,279.46,281.58,272.0,21125,273.06,1946076,278.996991,2021,6,16,4,15.02,15.29,14.88,168397,15.1,72436100,15.026554,2021,6,16,4,55.89,56.545,55.4,153142,56.1,30777539,55.947591,2021,6,16,4,0.8660254037844386,0.5000000000000001,-0.10116832198743204,-0.9948693233918952,1.2246467991473532e-16,-1.0,-0.55757415,0.59983927,-0.8942075,-0.39668518,0.43325356,0.79208875,0.8928369,0.4323924,0.8660254037844386,0.5000000000000001,-0.10116832198743204,-0.9948693233918952,1.2246467991473532e-16,-1.0,-0.53858536,-0.28732687,-0.06257267,0.19712268,-0.0986986,-0.088987514,-0.88874286,0.34939674,0.8660254037844386,0.5000000000000001,-0.10116832198743204,-0.9948693233918952,1.2246467991473532e-16,-1.0,0.23725522,0.5905721,0.13900654,0.20863827,-0.08510238,-0.70661217,0.34223464,-0.54745823,0.8660254037844386,0.5000000000000001,-0.10116832198743204,-0.9948693233918952,1.2246467991473532e-16,-1.0,-0.06598327,0.09961268,0.5539991,-0.2794472,-0.7708126,0.21216734,0.56430614,0.711559
2021-06-17 04:00:00+00:00,291.16,292.0,280.3,31428,281.74,2523073,288.162642,2021,6,17,4,291.16,292.0,280.3,31428,281.74,2523073,288.162642,2021,6,17,4,14.77,15.4,14.58,298519,15.3,131152420,14.929682,2021,6,17,4,53.99,56.22,53.26,260455,55.75,53539167,54.296968,2021,6,17,4,0.8660254037844386,0.5000000000000001,-0.2993631229733582,-0.9541392564000488,1.2246467991473532e-16,-1.0,-0.5594055,0.53247464,-0.85917795,-0.38993967,0.46331024,0.7875164,0.89188194,0.43656686,0.8660254037844386,0.5000000000000001,-0.2993631229733582,-0.9541392564000488,1.2246467991473532e-16,-1.0,-0.53753924,-0.3454696,-0.10503569,0.18676671,-0.16973399,-0.1433008,-0.9121952,0.31258613,0.8660254037844386,0.5000000000000001,-0.2993631229733582,-0.9541392564000488,1.2246467991473532e-16,-1.0,0.21591194,0.59041953,0.091671534,0.22478645,-0.090850726,-0.7339043,0.34475812,-0.58970034,0.8660254037844386,0.5000000000000001,-0.2993631229733582,-0.9541392564000488,1.2246467991473532e-16,-1.0,-0.11579546,0.03050039,0.52324337,-0.22854607,-0.7420148,0.22597706,0.6162524,0.7145878
2021-06-18 04:00:00+00:00,294.32,296.62,288.1701,26111,291.71,2550087,293.602968,2021,6,18,4,294.32,296.62,288.1701,26111,291.71,2550087,293.602968,2021,6,18,4,14.52,14.765,14.44,179761,14.54,86060868,14.579894,2021,6,18,4,52.39,53.53,52.35,227917,52.86,60844795,52.822893,2021,6,18,4,0.8660254037844386,0.5000000000000001,-0.4853019625310808,-0.8743466161445822,1.2246467991473532e-16,-1.0,-0.5586899,0.45490396,-0.8159192,-0.36859977,0.48004407,0.7860263,0.8841043,0.43956777,0.8660254037844386,0.5000000000000001,-0.4853019625310808,-0.8743466161445822,1.2246467991473532e-16,-1.0,-0.5339895,-0.396735,-0.14922497,0.16569892,-0.23857874,-0.1939462,-0.9260285,0.27894697,0.8660254037844386,0.5000000000000001,-0.4853019625310808,-0.8743466161445822,1.2246467991473532e-16,-1.0,0.21008483,0.58588207,0.042844452,0.23585057,-0.1087442,-0.7541231,0.3409518,-0.6159725,0.8660254037844386,0.5000000000000001,-0.4853019625310808,-0.8743466161445822,1.2246467991473532e-16,-1.0,-0.15285796,-0.048246242,0.49408737,-0.16819216,-0.7070529,0.2425362,0.65865093,0.7078764
2021-06-21 04:00:00+00:00,295.73,299.26,286.38,22266,297.39,2020159,295.044455,2021,6,21,4,295.73,299.26,286.38,22266,297.39,2020159,295.044455,2021,6,21,4,14.78,14.9,14.55,164205,14.63,65799225,14.769791,2021,6,21,4,54.07,54.165,52.29,170087,52.29,47187916,53.689479,2021,6,21,4,0.8660254037844386,0.5000000000000001,-0.8978045395707417,-0.44039415155763423,1.2246467991473532e-16,-1.0,-0.541953,0.19552502,-0.65273184,-0.22442645,0.4485459,0.8000008,0.8161931,0.44061446,0.8660254037844386,0.5000000000000001,-0.8978045395707417,-0.44039415155763423,1.2246467991473532e-16,-1.0,-0.5100159,-0.4936437,-0.27336484,0.047884393,-0.40407017,-0.30474612,-0.91907775,0.21150693,0.8660254037844386,0.5000000000000001,-0.8978045395707417,-0.44039415155763423,1.2246467991473532e-16,-1.0,0.2846228,0.5479811,-0.09174342,0.23545064,-0.22459218,-0.770959,0.29392138,-0.59913063,0.8660254037844386,0.5000000000000001,-0.8978045395707417,-0.44039415155763423,1.2246467991473532e-16,-1.0,-0.17663686,-0.30331343,0.42956662,0.043065302,-0.576535,0.30121788,0.7229613,0.6297777
2021-06-22 04:00:00+00:00,313.1,314.5,296.87,36812,298.16,3069179,310.38841,2021,6,22,4,313.1,314.5,296.87,36812,298.16,3069179,310.38841,2021,6,22,4,14.91,15.11,14.815,153566,15.02,67961242,14.917678,2021,6,22,4,54.43,54.64,53.35,111206,53.94,24731905,54.209676,2021,6,22,4,0.8660254037844386,0.5000000000000001,-0.9680771188662041,-0.2506525322587213,1.2246467991473532e-16,-1.0,-0.53217834,0.114697315,-0.59680647,-0.15491168,0.4114718,0.8098874,0.77776164,0.43826613,0.8660254037844386,0.5000000000000001,-0.9680771188662041,-0.2506525322587213,1.2246467991473532e-16,-1.0,-0.49857005,-0.50409526,-0.30627885,-0.004335904,-0.43888026,-0.32347086,-0.89983946,0.2036806,0.8660254037844386,0.5000000000000001,-0.9680771188662041,-0.2506525322587213,1.2246467991473532e-16,-1.0,0.33572268,0.5286218,-0.12627459,0.22413637,-0.27785674,-0.7619029,0.2682442,-0.56159467,0.8660254037844386,0.5000000000000001,-0.9680771188662041,-0.2506525322587213,1.2246467991473532e-16,-1.0,-0.1545176,-0.38095358,0.41930604,0.11297065,-0.53043956,0.32103133,0.7231437,0.585471
2021-06-23 04:00:00+00:00,314.73,316.17,305.65,24754,306.5,1394907,312.349071,2021,6,23,4,314.73,316.17,305.65,24754,306.5,1394907,312.349071,2021,6,23,4,15.42,15.53,15.03,227765,15.14,98286724,15.345913,2021,6,23,4,54.58,55.55,54.48,104777,54.93,20411911,54.927125,2021,6,23,4,0.8660254037844386,0.5000000000000001,-0.9987165071710528,-0.05064916883871355,1.2246467991473532e-16,-1.0,-0.52084726,0.04389818,-0.5460443,-0.07894399,0.36227754,0.82155997,0.73197526,0.43467793,0.8660254037844386,0.5000000000000001,-0.9987165071710528,-0.05064916883871355,1.2246467991473532e-16,-1.0,-0.48607793,-0.503045,-0.33271044,-0.059521403,-0.4615715,-0.33180556,-0.8700934,0.20408502,0.8660254037844386,0.5000000000000001,-0.9987165071710528,-0.05064916883871355,1.2246467991473532e-16,-1.0,0.3958327,0.5069443,-0.15309155,0.2077625,-0.33443928,-0.7455312,0.2390295,-0.5082784,0.8660254037844386,0.5000000000000001,-0.9987165071710528,-0.05064916883871355,1.2246467991473532e-16,-1.0,-0.11821189,-0.4490792,0.41579658,0.17728324,-0.48677218,0.33960676,0.71271634,0.5335313
2021-06-24 04:00:00+00:00,304.51,319.5,303.01,28672,318.81,1774825,308.992073,2021,6,24,4,304.51,319.5,303.01,28672,318.81,1774825,308.992073,2021,6,24,4,15.26,15.55,15.15,179349,15.54,83051364,15.285387,2021,6,24,4,55.05,55.09,54.3,89512,54.83,21378202,54.805544,2021,6,24,4,0.8660254037844386,0.5000000000000001,-0.9884683243281114,0.15142777750457667,1.2246467991473532e-16,-1.0,-0.50839525,-0.01341255,-0.503874,4.8607588e-05,0.30243662,0.8343845,0.6801823,0.42999008,0.8660254037844386,0.5000000000000001,-0.9884683243281114,0.15142777750457667,1.2246467991473532e-16,-1.0,-0.4730366,-0.49051222,-0.35174233,-0.11524202,-0.47165152,-0.32950184,-0.828445,0.21270154,0.8660254037844386,0.5000000000000001,-0.9884683243281114,0.15142777750457667,1.2246467991473532e-16,-1.0,0.461579,0.4837779,-0.17116673,0.18695292,-0.3916595,-0.72195387,0.20743507,-0.44001678,0.8660254037844386,0.5000000000000001,-0.9884683243281114,0.15142777750457667,1.2246467991473532e-16,-1.0,-0.06906327,-0.5053803,0.41921824,0.23328619,-0.44786292,0.35620695,0.6916367,0.47570196
2021-06-25 04:00:00+00:00,300.16,306.5,298.09,24964,306.33,3335281,300.494016,2021,6,25,4,300.16,306.5,298.09,24964,306.33,3335281,300.494016,2021,6,25,4,15.19,15.52,15.18,149122,15.24,142907787,15.257611,2021,6,25,4,55.34,55.37,54.885,84052,55.2,19235111,55.156992,2021,6,25,4,0.8660254037844386,0.5000000000000001,-0.9377521321470804,0.3473052528448203,1.2246467991473532e-16,-1.0,-0.49531466,-0.054651257,-0.47315836,0.078368716,0.23408726,0.8477048,0.62448955,0.42438745,0.8660254037844386,0.5000000000000001,-0.9377521321470804,0.3473052528448203,1.2246467991473532e-16,-1.0,-0.4599784,-0.4667411,-0.36275113,-0.16905591,-0.46892774,-0.3166275,-0.77419335,0.22913125,0.8660254037844386,0.5000000000000001,-0.9377521321470804,0.3473052528448203,1.2246467991473532e-16,-1.0,0.5293139,0.46005613,-0.1798325,0.16251913,-0.4469209,-0.6914818,0.17475311,-0.35861692,0.8660254037844386,0.5000000000000001,-0.9377521321470804,0.3473052528448203,1.2246467991473532e-16,-1.0,-0.009048249,-0.54841524,0.42939556,0.27881578,-0.41584328,0.37018982,0.6599286,0.41430497
2021-06-28 04:00:00+00:00,305.47,310.06,299.33,22828,299.94,2883865,305.643061,2021,6,28,4,305.47,310.06,299.33,22828,299.94,2883865,305.643061,2021,6,28,4,14.96,15.21,14.83,184009,15.2,81646099,14.952721,2021,6,28,4,53.47,55.13,53.25,148937,55.1,33051448,53.607688,2021,6,28,4,0.8660254037844386,0.5000000000000001,-0.5712682150947924,0.8207634412072763,1.2246467991473532e-16,-1.0,-0.45768413,-0.06884126,-0.46577868,0.27484423,0.008207765,0.8847081,0.46297282,0.4044585,0.8660254037844386,0.5000000000000001,-0.5712682150947924,0.8207634412072763,1.2246467991473532e-16,-1.0,-0.42607465,-0.33532593,-0.34550625,-0.29760084,-0.38581422,-0.22026202,-0.54849654,0.3160664,0.8660254037844386,0.5000000000000001,-0.5712682150947924,0.8207634412072763,1.2246467991473532e-16,-1.0,0.71100616,0.39558285,-0.14800113,0.07782393,-0.5798453,-0.567076,0.08384391,-0.07041458,0.8660254037844386,0.5000000000000001,-0.5712682150947924,0.8207634412072763,1.2246467991473532e-16,-1.0,0.20766927,-0.59257185,0.49373287,0.33948028,-0.3763838,0.3918099,0.5064286,0.23740713
2021-06-29 04:00:00+00:00,301.72,303.405,296.61,20596,301.63,2765717,301.39016,2021,6,29,4,301.72,303.405,296.61,20596,301.63,2765717,301.39016,2021,6,29,4,15.01,15.2,14.875,149689,15.05,70075581,15.013465,2021,6,29,4,53.21,54.09,53.14,83103,53.79,16038112,53.527648,2021,6,29,4,0.8660254037844386,0.5000000000000001,-0.3943558551133187,0.9189578116202306,1.2246467991473532e-16,-1.0,-0.44745994,-0.03645265,-0.49212447,0.31858543,-0.06244186,0.8945129,0.4213403,0.39767516,0.8660254037844386,0.5000000000000001,-0.3943558551133187,0.9189578116202306,1.2246467991473532e-16,-1.0,-0.41816235,-0.27616584,-0.32360592,-0.3240272,-0.33541214,-0.17265086,-0.46363097,0.3530979,0.8660254037844386,0.5000000000000001,-0.3943558551133187,0.9189578116202306,1.2246467991473532e-16,-1.0,0.75634974,0.37953162,-0.11941586,0.049692273,-0.60841453,-0.5195227,0.06023918,0.024737401,0.8660254037844386,0.5000000000000001,-0.3943558551133187,0.9189578116202306,1.2246467991473532e-16,-1.0,0.28084445,-0.57859594,0.52285945,0.3324392,-0.3845298,0.3913651,0.44058493,0.1906558
2021-06-30 04:00:00+00:00,301.82,307.45,299.25,16320,301.67,1003141,303.075404,2021,6,30,4,301.82,307.45,299.25,16320,301.67,1003141,303.075404,2021,6,30,4,14.86,15.11,14.81,169911,14.95,75948672,14.921625,2021,6,30,4,53.87,54.0284,53.32,95432,53.37,25804923,53.776377,2021,6,30,4,0.8660254037844386,0.5000000000000001,-0.20129852008866114,0.9795299412524943,1.2246467991473532e-16,-1.0,-0.4391913,0.012977206,-0.5307194,0.34862083,-0.1252126,0.9025444,0.39032915,0.39128938,0.8660254037844386,0.5000000000000001,-0.20129852008866114,0.9795299412524943,1.2246467991473532e-16,-1.0,-0.41259593,-0.21291128,-0.29461536,-0.34048995,-0.2759873,-0.120146476,-0.38206255,0.3914591,0.8660254037844386,0.5000000000000001,-0.20129852008866114,0.9795299412524943,1.2246467991473532e-16,-1.0,0.79210293,0.36755198,-0.08338545,0.023595855,-0.62781566,-0.47231644,0.041800283,0.1113199,0.8660254037844386,0.5000000000000001,-0.20129852008866114,0.9795299412524943,1.2246467991473532e-16,-1.0,0.34887555,-0.550324,0.55360365,0.31176782,-0.40307334,0.38700426,0.37150836,0.15421511
