timestamp,close,high,low,trade_count,open,volume,vwap,year,month,day,hour,UPST_close,UPST_high,UPST_low,UPST_trade_count,UPST_open,UPST_volume,UPST_vwap,UPST_year,UPST_month,UPST_day,UPST_hour,JPM_close,JPM_high,JPM_low,JPM_trade_count,JPM_open,JPM_volume,JPM_vwap,JPM_year,JPM_month,JPM_day,JPM_hour,KRE_close,KRE_high,KRE_low,KRE_trade_count,KRE_open,KRE_volume,KRE_vwap,KRE_year,KRE_month,KRE_day,KRE_hour,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,time_embedding_0,time_embedding_1,time_embedding_2,time_embedding_3,time_embedding_4,time_embedding_5,time_embedding_6,time_embedding_7,UPST_hour_sin,UPST_hour_cos,UPST_day_sin,UPST_day_cos,UPST_month_sin,UPST_month_cos,UPST_time_embedding_0,UPST_time_embedding_1,UPST_time_embedding_2,UPST_time_embedding_3,UPST_time_embedding_4,UPST_time_embedding_5,UPST_time_embedding_6,UPST_time_embedding_7,JPM_hour_sin,JPM_hour_cos,JPM_day_sin,JPM_day_cos,JPM_month_sin,JPM_month_cos,JPM_time_embedding_0,JPM_time_embedding_1,JPM_time_embedding_2,JPM_time_embedding_3,JPM_time_embedding_4,JPM_time_embedding_5,JPM_time_embedding_6,JPM_time_embedding_7,KRE_hour_sin,KRE_hour_cos,KRE_day_sin,KRE_day_cos,KRE_month_sin,KRE_month_cos,KRE_time_embedding_0,KRE_time_embedding_1,KRE_time_embedding_2,KRE_time_embedding_3,KRE_time_embedding_4,KRE_time_embedding_5,KRE_time_embedding_6,KRE_time_embedding_7
2021-05-14 04:00:00+00:00,103.36,103.95,86.2501,49171.0,87.76,4461990.0,95.914981,2021.0,5.0,14.0,4.0,103.36,103.95,86.2501,49171.0,87.76,4461990.0,95.914981,2021.0,5.0,14.0,4.0,164.01,164.45,161.99,115243,162.39,11695647,163.630331,2021,5,14,4,71.2,71.305,69.95,49362,70.5,5649725,70.785249,2021,5,14,4,0.8660254037844386,0.5000000000000001,0.29936312297335804,-0.9541392564000488,0.49999999999999994,-0.8660254037844387,-0.8220014,-0.098816514,0.49252343,-0.082438104,0.49341375,0.4628598,-0.4266963,0.8760606,0.8660254037844386,0.5000000000000001,0.29936312297335804,-0.9541392564000488,0.49999999999999994,-0.8660254037844387,0.44094393,-0.36457524,0.42088604,0.17253575,-0.4569798,0.56950015,-0.06463745,0.032598916,0.8660254037844386,0.5000000000000001,0.29936312297335804,-0.9541392564000488,0.49999999999999994,-0.8660254037844387,0.6858527,0.2542825,-0.10690987,0.06348986,-0.058852084,-0.6798718,0.22566594,0.98703533,0.8660254037844386,0.5000000000000001,0.29936312297335804,-0.9541392564000488,0.49999999999999994,-0.8660254037844387,-0.42036355,-0.147848,-0.605708,0.4150707,-0.07985285,-0.24826522,0.7942283,-0.26470608
2021-05-17 04:00:00+00:00,115.0,115.8999,96.01,50993.0,100.01,4965070.0,106.630704,2021.0,5.0,17.0,4.0,115.0,115.8999,96.01,50993.0,100.01,4965070.0,106.630704,2021.0,5.0,17.0,4.0,164.67,164.85,163.03,139539,163.37,15955503,164.144042,2021,5,17,4,71.25,71.3725,70.25,52372,71.05,5468775,70.950508,2021,5,17,4,0.8660254037844386,0.5000000000000001,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,-0.8660254037844387,-0.7176471,-0.17293549,0.53602755,-0.02304703,0.4858392,0.40540227,-0.52668774,0.7757647,0.8660254037844386,0.5000000000000001,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,-0.8660254037844387,0.51628864,-0.22484541,0.60517853,0.25341323,-0.30409676,0.5860712,-0.23971301,-0.005378429,0.8660254037844386,0.5000000000000001,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,-0.8660254037844387,0.56010497,0.39735016,-0.34084234,-0.07369932,0.18257327,-0.5247781,0.23615344,0.9565159,0.8660254037844386,0.5000000000000001,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,-0.8660254037844387,-0.43227398,-0.009734827,-0.544599,0.4751446,-0.019075079,-0.030820956,0.85568845,-0.46947688
2021-05-18 04:00:00+00:00,119.49,124.9,111.41,49915.0,111.69,5053492.0,119.319665,2021.0,5.0,18.0,4.0,119.49,124.9,111.41,49915.0,111.69,5053492.0,119.319665,2021.0,5.0,18.0,4.0,162.35,165.5,162.24,151532,164.68,18025682,163.954661,2021,5,18,4,70.06,71.68,70.04,54392,71.25,6778751,70.954798,2021,5,18,4,0.8660254037844386,0.5000000000000001,-0.4853019625310808,-0.8743466161445822,0.49999999999999994,-0.8660254037844387,-0.6686904,-0.18309057,0.5339955,0.0011997668,0.46462396,0.36019257,-0.56724334,0.72598857,0.8660254037844386,0.5000000000000001,-0.4853019625310808,-0.8743466161445822,0.49999999999999994,-0.8660254037844387,0.539565,-0.16316874,0.6411612,0.2790384,-0.23114246,0.5859658,-0.30753356,0.0058100196,0.8660254037844386,0.5000000000000001,-0.4853019625310808,-0.8743466161445822,0.49999999999999994,-0.8660254037844387,0.5108789,0.42503086,-0.43138617,-0.12926912,0.27541956,-0.4462889,0.2359181,0.93563735,0.8660254037844386,0.5000000000000001,-0.4853019625310808,-0.8743466161445822,0.49999999999999994,-0.8660254037844387,-0.41163635,0.033540327,-0.5119032,0.4728845,0.0047558006,0.045046654,0.8571603,-0.5051245
2021-05-19 04:00:00+00:00,132.91,136.7445,108.41,62337.0,110.75,6653803.0,123.742887,2021.0,5.0,19.0,4.0,132.91,136.7445,108.41,62337.0,110.75,6653803.0,123.742887,2021.0,5.0,19.0,4.0,161.11,161.18,158.64,183110,161.0,21653597,160.244841,2021,5,19,4,69.8,69.8,68.0,81285,69.18,9692880,68.88938,2021,5,19,4,0.8660254037844386,0.5000000000000001,-0.651372482722222,-0.7587581226927911,0.49999999999999994,-0.8660254037844387,-0.61497796,-0.18509662,0.52360976,0.026062919,0.43476564,0.3037044,-0.6081325,0.66996765,0.8660254037844386,0.5000000000000001,-0.651372482722222,-0.7587581226927911,0.49999999999999994,-0.8660254037844387,0.5603543,-0.09790504,0.6635021,0.30222014,-0.1515183,0.582971,-0.37478969,0.028566258,0.8660254037844386,0.5000000000000001,-0.651372482722222,-0.7587581226927911,0.49999999999999994,-0.8660254037844387,0.4613917,0.4411235,-0.51994294,-0.18578911,0.3666695,-0.358006,0.23376971,0.90842843,0.8660254037844386,0.5000000000000001,-0.651372482722222,-0.7587581226927911,0.49999999999999994,-0.8660254037844387,-0.37926435,0.07226294,-0.47459444,0.4593532,0.028776346,0.1167651,0.84949774,-0.5231829
2021-05-20 04:00:00+00:00,139.08,145.4,129.26,53456.0,135.0,4935714.0,138.796135,2021.0,5.0,20.0,4.0,139.08,145.4,129.26,53456.0,135.0,4935714.0,138.796135,2021.0,5.0,20.0,4.0,160.83,161.86,159.52,141076,160.83,17723908,160.884653,2021,5,20,4,69.58,69.915,68.595,56992,69.66,7484414,69.36536,2021,5,20,4,0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.49999999999999994,-0.8660254037844387,-0.5588706,-0.17888056,0.505115,0.05050978,0.3971377,0.2378805,-0.64748794,0.61012244,0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.49999999999999994,-0.8660254037844387,0.5779153,-0.03195603,0.67223346,0.3220554,-0.06881491,0.577187,-0.43842918,0.06193034,0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.49999999999999994,-0.8660254037844387,0.41405132,0.44525492,-0.60196054,-0.24076289,0.45186794,-0.26379716,0.22979335,0.87529624,0.8660254037844386,0.5000000000000001,-0.7907757369376986,-0.6121059825476627,0.49999999999999994,-0.8660254037844387,-0.33604342,0.10482252,-0.43404734,0.43484893,0.051990267,0.18113275,0.8323796,-0.5235412
2021-05-21 04:00:00+00:00,153.85,156.24,137.3846,45498.0,140.6,4112701.0,147.352922,2021.0,5.0,21.0,4.0,153.85,156.24,137.3846,45498.0,140.6,4112701.0,147.352922,2021.0,5.0,21.0,4.0,162.66,163.223,160.94,133829,161.34,16962030,162.545274,2021,5,21,4,70.53,71.065,69.88,64316,70.1,12811598,70.514225,2021,5,21,4,0.8660254037844386,0.5000000000000001,-0.8978045395707417,-0.44039415155763423,0.49999999999999994,-0.8660254037844387,-0.5031848,-0.1646697,0.47898707,0.07352793,0.35298356,0.16532631,-0.683697,0.54953855,0.8660254037844386,0.5000000000000001,-0.8978045395707417,-0.44039415155763423,0.49999999999999994,-0.8660254037844387,0.5916639,0.03168896,0.66740966,0.33779636,0.013044584,0.56881154,-0.49582797,0.104451284,0.8660254037844386,0.5000000000000001,-0.8978045395707417,-0.44039415155763423,0.49999999999999994,-0.8660254037844387,0.37126806,0.43733558,-0.67390263,-0.29184815,0.52736425,-0.1683445,0.22414675,0.83749586,0.8660254037844386,0.5000000000000001,-0.8978045395707417,-0.44039415155763423,0.49999999999999994,-0.8660254037844387,-0.28334376,0.12990855,-0.39189866,0.39997914,0.07343863,0.23548214,0.80524653,-0.50619805
2021-05-24 04:00:00+00:00,139.77,164.64,138.0,55217.0,152.07,4752535.0,148.091386,2021.0,5.0,24.0,4.0,139.77,164.64,138.0,55217.0,152.07,4752535.0,148.091386,2021.0,5.0,24.0,4.0,163.54,164.225,162.1189,130438,163.36,15245207,163.521421,2021,5,24,4,70.07,70.79,69.75,50937,70.79,5820949,70.159761,2021,5,24,4,0.8660254037844386,0.5000000000000001,-0.9884683243281114,0.15142777750457667,0.49999999999999994,-0.8660254037844387,-0.36825463,-0.08084297,0.36392123,0.12511374,0.19926298,-0.059602004,-0.76250774,0.39758238,0.8660254037844386,0.5000000000000001,-0.9884683243281114,0.15142777750457667,0.49999999999999994,-0.8660254037844387,0.6064909,0.18204242,0.57135946,0.35561162,0.21668251,0.53152674,-0.6132531,0.26612085,0.8660254037844386,0.5000000000000001,-0.9884683243281114,0.15142777750457667,0.49999999999999994,-0.8660254037844387,0.2906966,0.3445939,-0.81339794,-0.403236,0.67533374,0.077197425,0.1997233,0.7190687,0.8660254037844386,0.5000000000000001,-0.9884683243281114,0.15142777750457667,0.49999999999999994,-0.8660254037844387,-0.089980245,0.1523147,-0.2743345,0.24550585,0.1190115,0.32120687,0.66115826,-0.35081166
2021-05-25 04:00:00+00:00,133.7,146.7206,132.56,28418.0,141.76,2328034.0,138.739692,2021.0,5.0,25.0,4.0,133.7,146.7206,132.56,28418.0,141.76,2328034.0,138.739692,2021.0,5.0,25.0,4.0,161.85,165.7,161.56,152930,163.85,21765344,163.113507,2021,5,25,4,68.47,71.02,68.4,58418,70.24,7698936,69.347458,2021,5,25,4,0.8660254037844386,0.5000000000000001,-0.9377521321470804,0.3473052528448203,0.49999999999999994,-0.8660254037844387,-0.34253544,-0.042864434,0.31797352,0.13417715,0.14822266,-0.1254138,-0.7768704,0.3670853,0.8660254037844386,0.5000000000000001,-0.9377521321470804,0.3473052528448203,0.49999999999999994,-0.8660254037844387,0.60215086,0.21180832,0.51287633,0.35104865,0.26100102,0.5166073,-0.6311622,0.3231035,0.8660254037844386,0.5000000000000001,-0.9377521321470804,0.3473052528448203,0.49999999999999994,-0.8660254037844387,0.28444302,0.2936146,-0.8344779,-0.42221648,0.6963209,0.13213776,0.19018503,0.68723404,0.8660254037844386,0.5000000000000001,-0.9377521321470804,0.3473052528448203,0.49999999999999994,-0.8660254037844387,-0.02306446,0.14123257,-0.24417664,0.18384346,0.12590857,0.32109532,0.5947121,-0.26830277
2021-05-26 04:00:00+00:00,146.58,149.5899,133.0,33740.0,135.18,3514907.0,143.895389,2021.0,5.0,26.0,4.0,146.58,149.5899,133.0,33740.0,135.18,3514907.0,143.895389,2021.0,5.0,26.0,4.0,161.83,163.74,161.305,150902,163.57,21965830,162.205487,2021,5,26,4,69.52,69.63,68.37,46545,68.79,5989936,69.167766,2021,5,26,4,0.8660254037844386,0.5000000000000001,-0.848644257494751,0.5289640103269624,0.49999999999999994,-0.8660254037844387,-0.32938713,-0.0023276636,0.2712499,0.1384342,0.10113587,-0.18155797,-0.7849067,0.3502994,0.8660254037844386,0.5000000000000001,-0.848644257494751,0.5289640103269624,0.49999999999999994,-0.8660254037844387,0.5932636,0.22923875,0.44288036,0.34134603,0.29050297,0.50139517,-0.63792664,0.3774003,0.8660254037844386,0.5000000000000001,-0.848644257494751,0.5289640103269624,0.49999999999999994,-0.8660254037844387,0.28949776,0.23523802,-0.8440461,-0.4309695,0.70325565,0.16923505,0.18057808,0.66359216,0.8660254037844386,0.5000000000000001,-0.848644257494751,0.5289640103269624,0.49999999999999994,-0.8660254037844387,0.04001757,0.121273234,-0.2211199,0.12131726,0.12805913,0.30630824,0.522676,-0.17470813
2021-05-27 04:00:00+00:00,166.83,171.87,138.62,48573.0,145.16,5304055.0,158.860682,2021.0,5.0,27.0,4.0,166.83,171.87,138.62,48573.0,145.16,5304055.0,158.860682,2021.0,5.0,27.0,4.0,164.35,164.75,162.57,148615,163.95,26989025,163.946499,2021,5,27,4,70.69,70.89,70.12,55589,70.38,7192727,70.509412,2021,5,27,4,0.8660254037844386,0.5000000000000001,-0.72479278722912,0.6889669190756865,0.49999999999999994,-0.8660254037844387,-0.32954636,0.03904829,0.22581185,0.1377189,0.060127262,-0.2258228,-0.7865793,0.3482167,0.8660254037844386,0.5000000000000001,-0.72479278722912,0.6889669190756865,0.49999999999999994,-0.8660254037844387,0.5800884,0.23376039,0.36371753,0.3268467,0.3043334,0.4865231,-0.633502,0.42678416,0.8660254037844386,0.5000000000000001,-0.72479278722912,0.6889669190756865,0.49999999999999994,-0.8660254037844387,0.3056003,0.17180075,-0.8425754,-0.42927307,0.6962381,0.18721117,0.17129749,0.64999753,0.8660254037844386,0.5000000000000001,-0.72479278722912,0.6889669190756865,0.49999999999999994,-0.8660254037844387,0.09644893,0.09319715,-0.20625342,0.060759738,0.12537901,0.2772408,0.44856423,-0.07423615
2021-05-28 04:00:00+00:00,148.22,164.49,143.71,53379.0,164.0,5293074.0,155.01268,2021.0,5.0,28.0,4.0,148.22,164.49,143.71,53379.0,164.0,5293074.0,155.01268,2021.0,5.0,28.0,4.0,164.24,164.94,163.26,129486,164.68,16788195,164.106472,2021,5,28,4,70.64,70.84,69.66,46763,70.84,6269522,70.37463,2021,5,28,4,0.8660254037844386,0.5000000000000001,-0.5712682150947924,0.8207634412072763,0.49999999999999994,-0.8660254037844387,-0.3430042,0.079501875,0.18371755,0.13205913,0.027015476,-0.25664085,-0.7818838,0.36095962,0.8660254037844386,0.5000000000000001,-0.5712682150947924,0.8207634412072763,0.49999999999999994,-0.8660254037844387,0.5630314,0.22522926,0.27867678,0.30807617,0.3021282,0.47262704,-0.6179159,0.46942353,0.8660254037844386,0.5000000000000001,-0.5712682150947924,0.8207634412072763,0.49999999999999994,-0.8660254037844387,0.331917,0.10604098,-0.8299882,-0.4171694,0.67516726,0.1855032,0.16272663,0.64751977,0.8660254037844386,0.5000000000000001,-0.5712682150947924,0.8207634412072763,0.49999999999999994,-0.8660254037844387,0.14382939,0.058110066,-0.20027553,0.004926155,0.11797312,0.23474488,0.37638798,0.02813257
2021-06-01 04:00:00+00:00,144.49,155.2132,136.0,40324.0,150.0,3546297.0,144.617267,2021.0,6.0,1.0,4.0,144.49,155.2132,136.0,40324.0,150.0,3546297.0,144.617267,2021.0,6.0,1.0,4.0,166.05,166.91,165.48,134593,165.87,15551795,166.094011,2021,6,1,4,71.33,71.61,70.945,60901,71.21,7373679,71.339751,2021,6,1,4,0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945,1.2246467991473532e-16,-1.0,-0.4745828,0.117952205,0.080214255,-0.027129943,-0.19140391,-0.24581796,-0.61622286,0.5368577,0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945,1.2246467991473532e-16,-1.0,0.38453403,0.2107778,-0.15349583,0.18968223,0.08788219,0.6385323,-0.27775872,0.61062884,0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945,1.2246467991473532e-16,-1.0,0.57000494,-0.14237797,-0.744754,-0.3569362,0.579707,-0.13940984,0.35849008,0.7979201,0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945,1.2246467991473532e-16,-1.0,0.34895414,0.029671453,-0.11598576,-0.25685602,0.25523752,0.08212253,0.13052586,0.21774682
2021-06-02 04:00:00+00:00,157.14,159.8,138.08,39156.0,145.49,2819493.0,148.641963,2021.0,6.0,2.0,4.0,157.14,159.8,138.08,39156.0,145.49,2819493.0,148.641963,2021.0,6.0,2.0,4.0,166.06,167.44,165.53,146261,167.26,17445359,166.152027,2021,6,2,4,70.6,71.66,70.6,49006,71.62,5448630,70.894568,2021,6,2,4,0.8660254037844386,0.5000000000000001,0.39435585511331855,0.9189578116202306,1.2246467991473532e-16,-1.0,-0.5314829,0.13216133,0.077649385,-0.050676253,-0.17266478,-0.20423038,-0.57882154,0.5968485,0.8660254037844386,0.5000000000000001,0.39435585511331855,0.9189578116202306,1.2246467991473532e-16,-1.0,0.35830587,0.15135935,-0.20623839,0.16275087,0.016143039,0.6372527,-0.2109443,0.60650235,0.8660254037844386,0.5000000000000001,0.39435585511331855,0.9189578116202306,1.2246467991473532e-16,-1.0,0.6168653,-0.17809804,-0.6777812,-0.3057004,0.501134,-0.2230892,0.3577892,0.8330935,0.8660254037844386,0.5000000000000001,0.39435585511331855,0.9189578116202306,1.2246467991473532e-16,-1.0,0.3337847,-0.015200614,-0.15137865,-0.26059374,0.23257601,0.005528467,0.118990295,0.26638564
2021-06-03 04:00:00+00:00,164.83,172.2499,145.15,71445.0,150.5,6097869.0,161.412661,2021.0,6.0,3.0,4.0,164.83,172.2499,145.15,71445.0,150.5,6097869.0,161.412661,2021.0,6.0,3.0,4.0,166.17,167.245,164.661,154101,165.41,20805808,166.262945,2021,6,3,4,70.84,71.35,70.3,59214,70.68,7085983,70.903287,2021,6,3,4,0.8660254037844386,0.5000000000000001,0.5712682150947923,0.8207634412072763,1.2246467991473532e-16,-1.0,-0.5889315,0.13831654,0.08498376,-0.0753107,-0.14411002,-0.15040366,-0.53754604,0.657009,0.8660254037844386,0.5000000000000001,0.5712682150947923,0.8207634412072763,1.2246467991473532e-16,-1.0,0.33364436,0.08713965,-0.24320993,0.13750313,-0.062662736,0.6387314,-0.14065666,0.59284914,0.8660254037844386,0.5000000000000001,0.5712682150947923,0.8207634412072763,1.2246467991473532e-16,-1.0,0.66128063,-0.2018916,-0.60099226,-0.25111106,0.41550893,-0.31326044,0.35893983,0.86875266,0.8660254037844386,0.5000000000000001,0.5712682150947923,0.8207634412072763,1.2246467991473532e-16,-1.0,0.30616328,-0.05641331,-0.19168295,-0.2519167,0.20911886,-0.068727486,0.12489999,0.29622948
2021-06-04 04:00:00+00:00,164.04,191.89,160.11,81950.0,167.221,6449782.0,175.697964,2021.0,6.0,4.0,4.0,164.04,191.89,160.11,81950.0,167.221,6449782.0,175.697964,2021.0,6.0,4.0,4.0,166.44,166.67,165.03,120091,166.21,13856091,165.915464,2021,6,4,4,70.69,70.84,69.87,46468,70.82,4830302,70.410911,2021,6,4,4,0.8660254037844386,0.5000000000000001,0.7247927872291199,0.6889669190756866,1.2246467991473532e-16,-1.0,-0.64407,0.13618553,0.101898395,-0.10000758,-0.10680952,-0.08639233,-0.49401277,0.7141263,0.8660254037844386,0.5000000000000001,0.7247927872291199,0.6889669190756866,1.2246467991473532e-16,-1.0,0.31164312,0.02093846,-0.2632462,0.11501517,-0.14480801,0.6428951,-0.070077814,0.56988627,0.8660254037844386,0.5000000000000001,0.7247927872291199,0.6889669190756866,1.2246467991473532e-16,-1.0,0.7014713,-0.21293545,-0.5177884,-0.19550784,0.3269711,-0.40498054,0.36189228,0.90229154,0.8660254037844386,0.5000000000000001,0.7247927872291199,0.6889669190756866,1.2246467991473532e-16,-1.0,0.26690674,-0.09223073,-0.23509248,-0.23109671,0.18583637,-0.13723876,0.14797261,0.3065208
2021-06-07 04:00:00+00:00,170.0,178.0,164.2,47095.0,169.7217,3894680.0,171.446322,2021.0,6.0,7.0,4.0,170.0,178.0,164.2,47095.0,169.7217,3894680.0,171.446322,2021.0,6.0,7.0,4.0,165.66,167.1,165.14,110681,167.0,12241946,165.69732,2021,6,7,4,70.97,71.241,70.565,40074,70.94,4055312,70.888544,2021,6,7,4,0.8660254037844386,0.5000000000000001,0.9884683243281114,0.1514277775045767,1.2246467991473532e-16,-1.0,-0.7745502,0.08243733,0.20071182,-0.16453075,0.041068565,0.13740817,-0.36937928,0.8451628,0.8660254037844386,0.5000000000000001,0.9884683243281114,0.1514277775045767,1.2246467991473532e-16,-1.0,0.27067894,-0.16018775,-0.2185709,0.07287646,-0.37278354,0.66886806,0.11177007,0.45133004,0.8660254037844386,0.5000000000000001,0.9884683243281114,0.1514277775045767,1.2246467991473532e-16,-1.0,0.7857352,-0.1680863,-0.2765308,-0.04718911,0.09066411,-0.6441234,0.37994066,0.97317505,0.8660254037844386,0.5000000000000001,0.9884683243281114,0.1514277775045767,1.2246467991473532e-16,-1.0,0.094934896,-0.15429339,-0.36469087,-0.10487506,0.1265608,-0.28156036,0.3046675,0.22006372
2021-06-08 04:00:00+00:00,162.01,182.0,161.92,46215.0,171.0,3793920.0,172.432396,2021.0,6.0,8.0,4.0,162.01,182.0,161.92,46215.0,171.0,3793920.0,172.432396,2021.0,6.0,8.0,4.0,165.0,165.76,163.1618,131260,164.49,17570190,164.8305,2021,6,8,4,70.93,71.055,69.7,59975,70.58,7181403,70.594668,2021,6,8,4,0.8660254037844386,0.5000000000000001,0.9987165071710528,-0.05064916883871264,1.2246467991473532e-16,-1.0,-0.80256486,0.05107086,0.24470194,-0.17994286,0.095318496,0.21111108,-0.33653036,0.87220937,0.8660254037844386,0.5000000000000001,0.9987165071710528,-0.05064916883871264,1.2246467991473532e-16,-1.0,0.26744935,-0.20601626,-0.17021163,0.069264255,-0.4317232,0.6806399,0.15353447,0.39924803,0.8660254037844386,0.5000000000000001,0.9987165071710528,-0.05064916883871264,1.2246467991473532e-16,-1.0,0.80010635,-0.12886037,-0.214945,-0.011359865,0.03568571,-0.7013351,0.3881639,0.98526907,0.8660254037844386,0.5000000000000001,0.9987165071710528,-0.05064916883871264,1.2246467991473532e-16,-1.0,0.027293436,-0.15718974,-0.4016586,-0.04691919,0.11312877,-0.30343533,0.37680262,0.15477519
2021-06-09 04:00:00+00:00,152.43,167.4999,150.28,52329.0,164.07,4204952.0,157.016575,2021.0,6.0,9.0,4.0,152.43,167.4999,150.28,52329.0,164.07,4204952.0,157.016575,2021.0,6.0,9.0,4.0,162.94,164.22,162.28,154322,164.14,21049550,163.101014,2021,6,9,4,69.75,70.29,69.57,77429,70.2,9320419,69.939747,2021,6,9,4,0.8660254037844386,0.5000000000000001,0.9680771188662043,-0.2506525322587204,1.2246467991473532e-16,-1.0,-0.8223267,0.014880033,0.2910585,-0.19117808,0.14814961,0.27872357,-0.31099036,0.8910939,0.8660254037844386,0.5000000000000001,0.9680771188662043,-0.2506525322587204,1.2246467991473532e-16,-1.0,0.26988596,-0.2412692,-0.107354306,0.07131514,-0.4784217,0.6931181,0.18273641,0.3439696,0.8660254037844386,0.5000000000000001,0.9680771188662043,-0.2506525322587204,1.2246467991473532e-16,-1.0,0.80746055,-0.07955335,-0.1693165,0.014765918,-0.0023196319,-0.74502677,0.3969464,0.9926442,0.8660254037844386,0.5000000000000001,0.9680771188662043,-0.2506525322587204,1.2246467991473532e-16,-1.0,-0.04067455,-0.15072516,-0.4330302,0.015169396,0.10393821,-0.31071725,0.4526559,0.074493304
2021-06-10 04:00:00+00:00,146.42,155.8699,144.0,50302.0,150.39,3980950.0,148.710232,2021.0,6.0,10.0,4.0,146.42,155.8699,144.0,50302.0,150.39,3980950.0,148.710232,2021.0,6.0,10.0,4.0,160.4,165.24,160.31,166873,164.36,20448598,161.729429,2021,6,10,4,68.4,70.72,68.29,64321,70.62,10536588,68.939949,2021,6,10,4,0.8660254037844386,0.5000000000000001,0.8978045395707416,-0.4403941515576344,1.2246467991473532e-16,-1.0,-0.8340085,-0.024621427,0.33770418,-0.19780262,0.19729836,0.33748922,-0.29404974,0.9024298,0.8660254037844386,0.5000000000000001,0.8978045395707416,-0.4403941515576344,1.2246467991473532e-16,-1.0,0.27787718,-0.2647205,-0.032494485,0.07894269,-0.51175135,0.70575786,0.19834174,0.2878945,0.8660254037844386,0.5000000000000001,0.8978045395707416,-0.4403941515576344,1.2246467991473532e-16,-1.0,0.80783176,-0.022169465,-0.142105,0.030098869,-0.021692064,-0.7753087,0.40592292,0.9965788,0.8660254037844386,0.5000000000000001,0.8978045395707416,-0.4403941515576344,1.2246467991473532e-16,-1.0,-0.105887644,-0.13513756,-0.4577483,0.078627065,0.09937967,-0.30321202,0.52811015,-0.01732239
2021-06-11 04:00:00+00:00,125.505,143.64,125.0,131236.0,143.28,10275617.0,131.302255,2021.0,6.0,11.0,4.0,125.505,143.64,125.0,131236.0,143.28,10275617.0,131.302255,2021.0,6.0,11.0,4.0,160.29,161.199,159.06,171821,160.43,22890203,159.944841,2021,6,11,4,68.6,69.2,68.205,73333,68.62,11210693,68.584637,2021,6,11,4,0.8660254037844386,0.5000000000000001,0.7907757369376989,-0.6121059825476626,1.2246467991473532e-16,-1.0,-0.8378127,-0.06575562,0.38262078,-0.19956349,0.24074513,0.3852999,-0.28656197,0.90675825,0.8660254037844386,0.5000000000000001,0.7907757369376989,-0.6121059825476626,1.2246467991473532e-16,-1.0,0.29105717,-0.27561682,0.051044535,0.091824576,-0.5311255,0.7180323,0.19982925,0.2335971,0.8660254037844386,0.5000000000000001,0.7907757369376989,-0.6121059825476626,1.2246467991473532e-16,-1.0,0.8012224,0.040814914,-0.13470732,0.034016334,-0.021634143,-0.7927126,0.41472453,0.9983435,0.8660254037844386,0.5000000000000001,0.7907757369376989,-0.6121059825476626,1.2246467991473532e-16,-1.0,-0.1654634,-0.11101141,-0.47505304,0.14060977,0.09964663,-0.28111973,0.5993517,-0.1162319
2021-06-14 04:00:00+00:00,124.69,134.82,120.0,156225.0,120.26,16582149.0,127.925389,2021.0,6.0,14.0,4.0,124.69,134.82,120.0,156225.0,120.26,16582149.0,127.925389,2021.0,6.0,14.0,4.0,157.57,160.33,156.655,185209,160.15,22170484,157.852427,2021,6,14,4,67.41,68.92,66.92,91104,68.59,11811897,67.67205,2021,6,14,4,0.8660254037844386,0.5000000000000001,0.29936312297335804,-0.9541392564000488,1.2246467991473532e-16,-1.0,-0.80199635,-0.1815882,0.49003312,-0.17592992,0.32196122,0.45113736,-0.3221132,0.87827945,0.8660254037844386,0.5000000000000001,0.29936312297335804,-0.9541392564000488,1.2246467991473532e-16,-1.0,0.35472095,-0.23162471,0.31237876,0.15555152,-0.50398076,0.74811846,0.12147626,0.10587775,0.8660254037844386,0.5000000000000001,0.29936312297335804,-0.9541392564000488,1.2246467991473532e-16,-1.0,0.73943514,0.23451701,-0.23001121,-0.021969369,0.091035366,-0.7710111,0.4366521,0.99754745,0.8660254037844386,0.5000000000000001,0.29936312297335804,-0.9541392564000488,1.2246467991473532e-16,-1.0,-0.28800437,0.0016180642,-0.47877574,0.29216945,0.12827402,-0.13625985,0.76131886,-0.4046893
